,year,District Number,District Name,Grade,Mean Scale Score ,subject
44,2017,44,MONROE,6,327,ELA
45,2017,45,NASSAU,6,329,ELA
46,2017,46,OKALOOSA,6,330,ELA
47,2017,47,OKEECHOBEE,6,317,ELA
48,2017,48,ORANGE,6,325,ELA
49,2017,49,OSCEOLA,6,322,ELA
50,2017,50,PALM BEACH,6,325,ELA
51,2017,51,PASCO,6,326,ELA
52,2017,52,PINELLAS,6,324,ELA
53,2017,53,POLK,6,321,ELA
54,2017,54,PUTNAM,6,317,ELA
55,2017,55,ST. JOHNS,6,336,ELA
56,2017,56,ST. LUCIE,6,323,ELA
57,2017,57,SANTA ROSA,6,330,ELA
58,2017,58,SARASOTA,6,333,ELA
59,2017,59,SEMINOLE,6,329,ELA
60,2017,60,SUMTER,6,330,ELA
61,2017,61,SUWANNEE,6,323,ELA
62,2017,62,TAYLOR,6,319,ELA
63,2017,63,UNION,6,326,ELA
64,2017,64,VOLUSIA,6,324,ELA
65,2017,65,WAKULLA,6,328,ELA
66,2017,66,WALTON,6,328,ELA
67,2017,67,WASHINGTON,6,321,ELA
68,2017,68,DEAF/BLIND,6,306,ELA
69,2017,71,FL VIRTUAL,6,332,ELA
70,2017,72,FAU LAB SCH,6,337,ELA
71,2017,73,FSU LAB SCH,6,330,ELA
72,2017,74,FAMU LAB SCH,6,319,ELA
73,2017,75,UF LAB SCH,6,332,ELA
0,2017,0,STATE TOTALS,7,332,ELA
1,2017,1,ALACHUA,7,336,ELA
2,2017,2,BAKER,7,328,ELA
3,2017,3,BAY,7,331,ELA
4,2017,4,BRADFORD,7,323,ELA
5,2017,5,BREVARD,7,336,ELA
6,2017,6,BROWARD,7,333,ELA
7,2017,7,CALHOUN,7,336,ELA
8,2017,8,CHARLOTTE,7,330,ELA
9,2017,9,CITRUS,7,331,ELA
10,2017,10,CLAY,7,336,ELA
11,2017,11,COLLIER,7,335,ELA
12,2017,12,COLUMBIA,7,329,ELA
13,2017,13,DADE,7,332,ELA
14,2017,14,DESOTO,7,320,ELA
15,2017,15,DIXIE,7,330,ELA
16,2017,16,DUVAL,7,329,ELA
17,2017,17,ESCAMBIA,7,326,ELA
18,2017,18,FLAGLER,7,334,ELA
19,2017,19,FRANKLIN,7,324,ELA
20,2017,20,GADSDEN,7,321,ELA
21,2017,21,GILCHRIST,7,336,ELA
22,2017,22,GLADES,7,327,ELA
23,2017,23,GULF,7,336,ELA
24,2017,24,HAMILTON,7,316,ELA
25,2017,25,HARDEE,7,320,ELA
26,2017,26,HENDRY,7,321,ELA
27,2017,27,HERNANDO,7,332,ELA
28,2017,28,HIGHLANDS,7,329,ELA
29,2017,29,HILLSBOROUGH,7,333,ELA
30,2017,30,HOLMES,7,331,ELA
31,2017,31,INDIAN RIVER,7,331,ELA
32,2017,32,JACKSON,7,332,ELA
33,2017,33,JEFFERSON,7,314,ELA
34,2017,34,LAFAYETTE,7,333,ELA
35,2017,35,LAKE,7,329,ELA
36,2017,36,LEE,7,332,ELA
37,2017,37,LEON,7,334,ELA
38,2017,38,LEVY,7,325,ELA
39,2017,39,LIBERTY,7,326,ELA
40,2017,40,MADISON,7,323,ELA
41,2017,41,MANATEE,7,331,ELA
42,2017,42,MARION,7,328,ELA
43,2017,43,MARTIN,7,335,ELA
44,2017,44,MONROE,7,336,ELA
45,2017,45,NASSAU,7,335,ELA
46,2017,46,OKALOOSA,7,338,ELA
47,2017,47,OKEECHOBEE,7,324,ELA
48,2017,48,ORANGE,7,332,ELA
49,2017,49,OSCEOLA,7,329,ELA
50,2017,50,PALM BEACH,7,334,ELA
51,2017,51,PASCO,7,332,ELA
52,2017,52,PINELLAS,7,331,ELA
53,2017,53,POLK,7,329,ELA
54,2017,54,PUTNAM,7,325,ELA
55,2017,55,ST. JOHNS,7,344,ELA
56,2017,56,ST. LUCIE,7,330,ELA
57,2017,57,SANTA ROSA,7,339,ELA
58,2017,58,SARASOTA,7,339,ELA
59,2017,59,SEMINOLE,7,336,ELA
60,2017,60,SUMTER,7,335,ELA
61,2017,61,SUWANNEE,7,327,ELA
62,2017,62,TAYLOR,7,326,ELA
63,2017,63,UNION,7,332,ELA
64,2017,64,VOLUSIA,7,330,ELA
65,2017,65,WAKULLA,7,338,ELA
66,2017,66,WALTON,7,334,ELA
67,2017,67,WASHINGTON,7,328,ELA
68,2017,68,DEAF/BLIND,7,318,ELA
69,2017,71,FL VIRTUAL,7,342,ELA
70,2017,72,FAU LAB SCH,7,346,ELA
71,2017,73,FSU LAB SCH,7,335,ELA
72,2017,74,FAMU LAB SCH,7,329,ELA
73,2017,75,UF LAB SCH,7,340,ELA
0,2018,0,STATE TOTALS,3,302,ELA
1,2018,1,ALACHUA,3,303,ELA
2,2018,2,BAKER,3,308,ELA
3,2018,3,BAY,3,302,ELA
4,2018,4,BRADFORD,3,298,ELA
5,2018,5,BREVARD,3,305,ELA
6,2018,6,BROWARD,3,303,ELA
7,2018,7,CALHOUN,3,305,ELA
8,2018,8,CHARLOTTE,3,306,ELA
9,2018,9,CITRUS,3,304,ELA
10,2018,10,CLAY,3,307,ELA
11,2018,11,COLLIER,3,303,ELA
12,2018,12,COLUMBIA,3,302,ELA
13,2018,13,MIAMI-DADE,3,304,ELA
14,2018,14,DESOTO,3,289,ELA
15,2018,15,DIXIE,3,305,ELA
16,2018,16,DUVAL,3,299,ELA
17,2018,17,ESCAMBIA,3,300,ELA
18,2018,18,FLAGLER,3,305,ELA
19,2018,19,FRANKLIN,3,298,ELA
20,2018,20,GADSDEN,3,294,ELA
21,2018,21,GILCHRIST,3,304,ELA
22,2018,22,GLADES,3,301,ELA
23,2018,23,GULF,3,299,ELA
24,2018,24,HAMILTON,3,294,ELA
25,2018,25,HARDEE,3,302,ELA
26,2018,26,HENDRY,3,296,ELA
27,2018,27,HERNANDO,3,304,ELA
28,2018,28,HIGHLANDS,3,298,ELA
29,2018,29,HILLSBOROUGH,3,300,ELA
30,2018,30,HOLMES,3,302,ELA
31,2018,31,INDIAN RIVER,3,302,ELA
32,2018,32,JACKSON,3,305,ELA
33,2018,33,JEFFERSON,3,292,ELA
34,2018,34,LAFAYETTE,3,304,ELA
35,2018,35,LAKE,3,303,ELA
36,2018,36,LEE,3,301,ELA
37,2018,37,LEON,3,305,ELA
38,2018,38,LEVY,3,297,ELA
39,2018,39,LIBERTY,3,306,ELA
40,2018,40,MADISON,3,300,ELA
41,2018,41,MANATEE,3,298,ELA
42,2018,42,MARION,3,295,ELA
43,2018,43,MARTIN,3,301,ELA
44,2018,44,MONROE,3,305,ELA
45,2018,45,NASSAU,3,310,ELA
46,2018,46,OKALOOSA,3,307,ELA
47,2018,47,OKEECHOBEE,3,301,ELA
48,2018,48,ORANGE,3,300,ELA
49,2018,49,OSCEOLA,3,298,ELA
50,2018,50,PALM BEACH,3,301,ELA
51,2018,51,PASCO,3,302,ELA
52,2018,52,PINELLAS,3,300,ELA
53,2018,53,POLK,3,299,ELA
54,2018,54,PUTNAM,3,294,ELA
55,2018,55,ST. JOHNS,3,313,ELA
56,2018,56,ST. LUCIE,3,297,ELA
57,2018,57,SANTA ROSA,3,307,ELA
58,2018,58,SARASOTA,3,308,ELA
59,2018,59,SEMINOLE,3,306,ELA
60,2018,60,SUMTER,3,307,ELA
61,2018,61,SUWANNEE,3,301,ELA
62,2018,62,TAYLOR,3,302,ELA
63,2018,63,UNION,3,307,ELA
64,2018,64,VOLUSIA,3,301,ELA
65,2018,65,WAKULLA,3,304,ELA
66,2018,66,WALTON,3,306,ELA
67,2018,67,WASHINGTON,3,305,ELA
68,2018,68,DEAF/BLIND,3,274,ELA
69,2018,71,FL VIRTUAL,3,306,ELA
70,2018,72,FAU LAB SCH,3,311,ELA
71,2018,73,FSU LAB SCH,3,316,ELA
72,2018,74,FAMU LAB SCH,3,298,ELA
73,2018,75,UF LAB SCH,3,315,ELA
0,2018,0,STATE TOTALS,4,312,ELA
1,2018,1,ALACHUA,4,312,ELA
2,2018,2,BAKER,4,307,ELA
3,2018,3,BAY,4,310,ELA
4,2018,4,BRADFORD,4,307,ELA
5,2018,5,BREVARD,4,312,ELA
6,2018,6,BROWARD,4,313,ELA
7,2018,7,CALHOUN,4,314,ELA
8,2018,8,CHARLOTTE,4,312,ELA
9,2018,9,CITRUS,4,311,ELA
10,2018,10,CLAY,4,315,ELA
11,2018,11,COLLIER,4,315,ELA
12,2018,12,COLUMBIA,4,313,ELA
13,2018,13,MIAMI-DADE,4,314,ELA
14,2018,14,DESOTO,4,305,ELA
15,2018,15,DIXIE,4,308,ELA
16,2018,16,DUVAL,4,309,ELA
17,2018,17,ESCAMBIA,4,310,ELA
18,2018,18,FLAGLER,4,314,ELA
19,2018,19,FRANKLIN,4,308,ELA
20,2018,20,GADSDEN,4,304,ELA
21,2018,21,GILCHRIST,4,316,ELA
22,2018,22,GLADES,4,312,ELA
23,2018,23,GULF,4,309,ELA
24,2018,24,HAMILTON,4,306,ELA
25,2018,25,HARDEE,4,311,ELA
26,2018,26,HENDRY,4,309,ELA
27,2018,27,HERNANDO,4,312,ELA
28,2018,28,HIGHLANDS,4,307,ELA
29,2018,29,HILLSBOROUGH,4,312,ELA
30,2018,30,HOLMES,4,309,ELA
31,2018,31,INDIAN RIVER,4,312,ELA
32,2018,32,JACKSON,4,316,ELA
33,2018,33,JEFFERSON,4,308,ELA
34,2018,34,LAFAYETTE,4,311,ELA
35,2018,35,LAKE,4,313,ELA
36,2018,36,LEE,4,311,ELA
37,2018,37,LEON,4,314,ELA
38,2018,38,LEVY,4,307,ELA
39,2018,39,LIBERTY,4,307,ELA
40,2018,40,MADISON,4,309,ELA
41,2018,41,MANATEE,4,310,ELA
42,2018,42,MARION,4,306,ELA
43,2018,43,MARTIN,4,313,ELA
44,2018,44,MONROE,4,316,ELA
45,2018,45,NASSAU,4,318,ELA
46,2018,46,OKALOOSA,4,315,ELA
47,2018,47,OKEECHOBEE,4,306,ELA
48,2018,48,ORANGE,4,311,ELA
49,2018,49,OSCEOLA,4,308,ELA
50,2018,50,PALM BEACH,4,314,ELA
51,2018,51,PASCO,4,312,ELA
52,2018,52,PINELLAS,4,310,ELA
53,2018,53,POLK,4,309,ELA
54,2018,54,PUTNAM,4,303,ELA
55,2018,55,ST. JOHNS,4,321,ELA
56,2018,56,ST. LUCIE,4,310,ELA
57,2018,57,SANTA ROSA,4,317,ELA
58,2018,58,SARASOTA,4,318,ELA
59,2018,59,SEMINOLE,4,316,ELA
60,2018,60,SUMTER,4,318,ELA
61,2018,61,SUWANNEE,4,308,ELA
62,2018,62,TAYLOR,4,309,ELA
63,2018,63,UNION,4,316,ELA
64,2018,64,VOLUSIA,4,311,ELA
65,2018,65,WAKULLA,4,315,ELA
66,2018,66,WALTON,4,315,ELA
67,2018,67,WASHINGTON,4,313,ELA
68,2018,68,DEAF/BLIND,4,280,ELA
69,2018,71,FL VIRTUAL,4,315,ELA
70,2018,72,FAU LAB SCH,4,319,ELA
71,2018,73,FSU LAB SCH,4,325,ELA
72,2018,74,FAMU LAB SCH,4,307,ELA
73,2018,75,UF LAB SCH,4,319,ELA
0,2018,0,STATE TOTALS,5,322,ELA
1,2018,1,ALACHUA,5,322,ELA
2,2018,2,BAKER,5,317,ELA
3,2018,3,BAY,5,320,ELA
4,2018,4,BRADFORD,5,316,ELA
5,2018,5,BREVARD,5,322,ELA
6,2018,6,BROWARD,5,322,ELA
7,2018,7,CALHOUN,5,322,ELA
8,2018,8,CHARLOTTE,5,324,ELA
9,2018,9,CITRUS,5,322,ELA
10,2018,10,CLAY,5,324,ELA
11,2018,11,COLLIER,5,325,ELA
12,2018,12,COLUMBIA,5,321,ELA
13,2018,13,MIAMI-DADE,5,323,ELA
14,2018,14,DESOTO,5,311,ELA
15,2018,15,DIXIE,5,318,ELA
16,2018,16,DUVAL,5,320,ELA
17,2018,17,ESCAMBIA,5,316,ELA
18,2018,18,FLAGLER,5,322,ELA
19,2018,19,FRANKLIN,5,307,ELA
20,2018,20,GADSDEN,5,311,ELA
21,2018,21,GILCHRIST,5,328,ELA
22,2018,22,GLADES,5,312,ELA
23,2018,23,GULF,5,318,ELA
24,2018,24,HAMILTON,5,303,ELA
25,2018,25,HARDEE,5,322,ELA
26,2018,26,HENDRY,5,316,ELA
27,2018,27,HERNANDO,5,321,ELA
28,2018,28,HIGHLANDS,5,318,ELA
29,2018,29,HILLSBOROUGH,5,320,ELA
30,2018,30,HOLMES,5,319,ELA
31,2018,31,INDIAN RIVER,5,321,ELA
32,2018,32,JACKSON,5,323,ELA
33,2018,33,JEFFERSON,5,305,ELA
34,2018,34,LAFAYETTE,5,318,ELA
35,2018,35,LAKE,5,322,ELA
36,2018,36,LEE,5,320,ELA
37,2018,37,LEON,5,323,ELA
38,2018,38,LEVY,5,316,ELA
39,2018,39,LIBERTY,5,318,ELA
40,2018,40,MADISON,5,315,ELA
41,2018,41,MANATEE,5,321,ELA
42,2018,42,MARION,5,318,ELA
43,2018,43,MARTIN,5,325,ELA
44,2018,44,MONROE,5,323,ELA
45,2018,45,NASSAU,5,330,ELA
46,2018,46,OKALOOSA,5,327,ELA
47,2018,47,OKEECHOBEE,5,318,ELA
48,2018,48,ORANGE,5,321,ELA
49,2018,49,OSCEOLA,5,318,ELA
50,2018,50,PALM BEACH,5,324,ELA
51,2018,51,PASCO,5,322,ELA
52,2018,52,PINELLAS,5,320,ELA
53,2018,53,POLK,5,319,ELA
54,2018,54,PUTNAM,5,313,ELA
55,2018,55,ST. JOHNS,5,332,ELA
56,2018,56,ST. LUCIE,5,319,ELA
57,2018,57,SANTA ROSA,5,326,ELA
58,2018,58,SARASOTA,5,328,ELA
59,2018,59,SEMINOLE,5,326,ELA
60,2018,60,SUMTER,5,327,ELA
61,2018,61,SUWANNEE,5,319,ELA
62,2018,62,TAYLOR,5,317,ELA
63,2018,63,UNION,5,323,ELA
64,2018,64,VOLUSIA,5,320,ELA
65,2018,65,WAKULLA,5,326,ELA
66,2018,66,WALTON,5,323,ELA
67,2018,67,WASHINGTON,5,321,ELA
68,2018,68,DEAF/BLIND,5,285,ELA
69,2018,71,FL VIRTUAL,5,325,ELA
70,2018,72,FAU LAB SCH,5,333,ELA
71,2018,73,FSU LAB SCH,5,337,ELA
72,2018,74,FAMU LAB SCH,5,313,ELA
73,2018,75,UF LAB SCH,5,329,ELA
0,2018,0,STATE TOTALS,6,325,ELA
1,2018,1,ALACHUA,6,327,ELA
2,2018,2,BAKER,6,323,ELA
3,2018,3,BAY,6,325,ELA
4,2018,4,BRADFORD,6,317,ELA
5,2018,5,BREVARD,6,331,ELA
6,2018,6,BROWARD,6,326,ELA
7,2018,7,CALHOUN,6,325,ELA
8,2018,8,CHARLOTTE,6,324,ELA
9,2018,9,CITRUS,6,328,ELA
10,2018,10,CLAY,6,331,ELA
11,2018,11,COLLIER,6,329,ELA
12,2018,12,COLUMBIA,6,326,ELA
13,2018,13,MIAMI-DADE,6,325,ELA
14,2018,14,DESOTO,6,314,ELA
15,2018,15,DIXIE,6,318,ELA
16,2018,16,DUVAL,6,321,ELA
17,2018,17,ESCAMBIA,6,319,ELA
18,2018,18,FLAGLER,6,327,ELA
19,2018,19,FRANKLIN,6,318,ELA
20,2018,20,GADSDEN,6,315,ELA
21,2018,21,GILCHRIST,6,329,ELA
22,2018,22,GLADES,6,323,ELA
23,2018,23,GULF,6,328,ELA
24,2018,24,HAMILTON,6,315,ELA
25,2018,25,HARDEE,6,321,ELA
26,2018,26,HENDRY,6,317,ELA
27,2018,27,HERNANDO,6,326,ELA
28,2018,28,HIGHLANDS,6,322,ELA
29,2018,29,HILLSBOROUGH,6,325,ELA
30,2018,30,HOLMES,6,320,ELA
31,2018,31,INDIAN RIVER,6,324,ELA
32,2018,32,JACKSON,6,329,ELA
33,2018,33,JEFFERSON,6,311,ELA
34,2018,34,LAFAYETTE,6,322,ELA
35,2018,35,LAKE,6,323,ELA
36,2018,36,LEE,6,324,ELA
37,2018,37,LEON,6,329,ELA
38,2018,38,LEVY,6,316,ELA
39,2018,39,LIBERTY,6,327,ELA
40,2018,40,MADISON,6,315,ELA
41,2018,41,MANATEE,6,322,ELA
42,2018,42,MARION,6,321,ELA
43,2018,43,MARTIN,6,328,ELA
44,2018,44,MONROE,6,329,ELA
45,2018,45,NASSAU,6,331,ELA
46,2018,46,OKALOOSA,6,330,ELA
47,2018,47,OKEECHOBEE,6,320,ELA
48,2018,48,ORANGE,6,322,ELA
49,2018,49,OSCEOLA,6,321,ELA
50,2018,50,PALM BEACH,6,326,ELA
51,2018,51,PASCO,6,324,ELA
52,2018,52,PINELLAS,6,323,ELA
53,2018,53,POLK,6,319,ELA
54,2018,54,PUTNAM,6,320,ELA
55,2018,55,ST. JOHNS,6,336,ELA
56,2018,56,ST. LUCIE,6,323,ELA
57,2018,57,SANTA ROSA,6,329,ELA
58,2018,58,SARASOTA,6,332,ELA
59,2018,59,SEMINOLE,6,328,ELA
60,2018,60,SUMTER,6,330,ELA
61,2018,61,SUWANNEE,6,320,ELA
62,2018,62,TAYLOR,6,326,ELA
63,2018,63,UNION,6,325,ELA
64,2018,64,VOLUSIA,6,323,ELA
65,2018,65,WAKULLA,6,327,ELA
66,2018,66,WALTON,6,330,ELA
67,2018,67,WASHINGTON,6,326,ELA
68,2018,68,DEAF/BLIND,6,301,ELA
69,2018,71,FL VIRTUAL,6,336,ELA
70,2018,72,FAU LAB SCH,6,336,ELA
71,2018,73,FSU LAB SCH,6,334,ELA
72,2018,74,FAMU LAB SCH,6,321,ELA
73,2018,75,UF LAB SCH,6,340,ELA
0,2018,0,STATE TOTALS,7,331,ELA
1,2018,1,ALACHUA,7,335,ELA
2,2018,2,BAKER,7,328,ELA
3,2018,3,BAY,7,331,ELA
4,2018,4,BRADFORD,7,324,ELA
5,2018,5,BREVARD,7,334,ELA
6,2018,6,BROWARD,7,333,ELA
7,2018,7,CALHOUN,7,337,ELA
8,2018,8,CHARLOTTE,7,332,ELA
9,2018,9,CITRUS,7,330,ELA
10,2018,10,CLAY,7,334,ELA
11,2018,11,COLLIER,7,334,ELA
12,2018,12,COLUMBIA,7,330,ELA
13,2018,13,MIAMI-DADE,7,332,ELA
14,2018,14,DESOTO,7,322,ELA
15,2018,15,DIXIE,7,329,ELA
16,2018,16,DUVAL,7,327,ELA
17,2018,17,ESCAMBIA,7,325,ELA
18,2018,18,FLAGLER,7,332,ELA
19,2018,19,FRANKLIN,7,323,ELA
20,2018,20,GADSDEN,7,322,ELA
21,2018,21,GILCHRIST,7,336,ELA
22,2018,22,GLADES,7,323,ELA
23,2018,23,GULF,7,330,ELA
24,2018,24,HAMILTON,7,316,ELA
25,2018,25,HARDEE,7,324,ELA
26,2018,26,HENDRY,7,324,ELA
27,2018,27,HERNANDO,7,331,ELA
28,2018,28,HIGHLANDS,7,326,ELA
29,2018,29,HILLSBOROUGH,7,332,ELA
30,2018,30,HOLMES,7,327,ELA
31,2018,31,INDIAN RIVER,7,329,ELA
32,2018,32,JACKSON,7,329,ELA
33,2018,33,JEFFERSON,7,320,ELA
34,2018,34,LAFAYETTE,7,334,ELA
35,2018,35,LAKE,7,330,ELA
36,2018,36,LEE,7,331,ELA
37,2018,37,LEON,7,334,ELA
38,2018,38,LEVY,7,327,ELA
39,2018,39,LIBERTY,7,333,ELA
40,2018,40,MADISON,7,324,ELA
41,2018,41,MANATEE,7,330,ELA
42,2018,42,MARION,7,327,ELA
43,2018,43,MARTIN,7,336,ELA
44,2018,44,MONROE,7,333,ELA
45,2018,45,NASSAU,7,336,ELA
46,2018,46,OKALOOSA,7,335,ELA
47,2018,47,OKEECHOBEE,7,322,ELA
48,2018,48,ORANGE,7,329,ELA
49,2018,49,OSCEOLA,7,327,ELA
50,2018,50,PALM BEACH,7,333,ELA
51,2018,51,PASCO,7,332,ELA
52,2018,52,PINELLAS,7,329,ELA
53,2018,53,POLK,7,326,ELA
54,2018,54,PUTNAM,7,324,ELA
55,2018,55,ST. JOHNS,7,342,ELA
56,2018,56,ST. LUCIE,7,331,ELA
57,2018,57,SANTA ROSA,7,335,ELA
58,2018,58,SARASOTA,7,339,ELA
59,2018,59,SEMINOLE,7,334,ELA
60,2018,60,SUMTER,7,335,ELA
61,2018,61,SUWANNEE,7,327,ELA
62,2018,62,TAYLOR,7,325,ELA
63,2018,63,UNION,7,334,ELA
64,2018,64,VOLUSIA,7,329,ELA
65,2018,65,WAKULLA,7,339,ELA
66,2018,66,WALTON,7,335,ELA
67,2018,67,WASHINGTON,7,330,ELA
68,2018,68,DEAF/BLIND,7,307,ELA
69,2018,71,FL VIRTUAL,7,342,ELA
70,2018,72,FAU LAB SCH,7,348,ELA
71,2018,73,FSU LAB SCH,7,340,ELA
72,2018,74,FAMU LAB SCH,7,328,ELA
73,2018,75,UF LAB SCH,7,339,ELA
0,2019,0,STATE TOTALS,3,302,ELA
1,2019,1,ALACHUA,3,302,ELA
2,2019,2,BAKER,3,310,ELA
3,2019,3,BAY,3,303,ELA
4,2019,4,BRADFORD,3,304,ELA
5,2019,5,BREVARD,3,305,ELA
6,2019,6,BROWARD,3,303,ELA
7,2019,7,CALHOUN,3,306,ELA
8,2019,8,CHARLOTTE,3,307,ELA
9,2019,9,CITRUS,3,303,ELA
10,2019,10,CLAY,3,307,ELA
11,2019,11,COLLIER,3,304,ELA
12,2019,12,COLUMBIA,3,306,ELA
13,2019,13,MIAMI-DADE,3,303,ELA
14,2019,14,DESOTO,3,291,ELA
15,2019,15,DIXIE,3,303,ELA
16,2019,16,DUVAL,3,299,ELA
17,2019,17,ESCAMBIA,3,301,ELA
18,2019,18,FLAGLER,3,307,ELA
19,2019,19,FRANKLIN,3,298,ELA
20,2019,20,GADSDEN,3,293,ELA
21,2019,21,GILCHRIST,3,305,ELA
22,2019,22,GLADES,3,303,ELA
23,2019,23,GULF,3,299,ELA
24,2019,24,HAMILTON,3,295,ELA
25,2019,25,HARDEE,3,303,ELA
26,2019,26,HENDRY,3,297,ELA
27,2019,27,HERNANDO,3,302,ELA
28,2019,28,HIGHLANDS,3,299,ELA
29,2019,29,HILLSBOROUGH,3,299,ELA
30,2019,30,HOLMES,3,302,ELA
31,2019,31,INDIAN RIVER,3,303,ELA
32,2019,32,JACKSON,3,303,ELA
33,2019,33,JEFFERSON,3,294,ELA
34,2019,34,LAFAYETTE,3,304,ELA
35,2019,35,LAKE,3,302,ELA
36,2019,36,LEE,3,302,ELA
37,2019,37,LEON,3,304,ELA
38,2019,38,LEVY,3,300,ELA
39,2019,39,LIBERTY,3,305,ELA
40,2019,40,MADISON,3,296,ELA
41,2019,41,MANATEE,3,299,ELA
42,2019,42,MARION,3,295,ELA
43,2019,43,MARTIN,3,300,ELA
44,2019,44,MONROE,3,307,ELA
45,2019,45,NASSAU,3,310,ELA
46,2019,46,OKALOOSA,3,307,ELA
47,2019,47,OKEECHOBEE,3,301,ELA
48,2019,48,ORANGE,3,300,ELA
49,2019,49,OSCEOLA,3,298,ELA
50,2019,50,PALM BEACH,3,300,ELA
51,2019,51,PASCO,3,303,ELA
52,2019,52,PINELLAS,3,302,ELA
53,2019,53,POLK,3,299,ELA
54,2019,54,PUTNAM,3,295,ELA
55,2019,55,ST. JOHNS,3,313,ELA
56,2019,56,ST. LUCIE,3,298,ELA
57,2019,57,SANTA ROSA,3,307,ELA
58,2019,58,SARASOTA,3,309,ELA
59,2019,59,SEMINOLE,3,307,ELA
60,2019,60,SUMTER,3,306,ELA
61,2019,61,SUWANNEE,3,302,ELA
62,2019,62,TAYLOR,3,303,ELA
63,2019,63,UNION,3,306,ELA
64,2019,64,VOLUSIA,3,302,ELA
65,2019,65,WAKULLA,3,307,ELA
66,2019,66,WALTON,3,306,ELA
67,2019,67,WASHINGTON,3,303,ELA
68,2019,68,DEAF/BLIND,3,274,ELA
69,2019,71,FL VIRTUAL,3,303,ELA
70,2019,72,FAU LAB SCH,3,312,ELA
71,2019,73,FSU LAB SCH,3,316,ELA
72,2019,74,FAMU LAB SCH,3,298,ELA
73,2019,75,UF LAB SCH,3,315,ELA
0,2019,0,STATE TOTALS,4,313,ELA
1,2019,1,ALACHUA,4,313,ELA
2,2019,2,BAKER,4,309,ELA
3,2019,3,BAY,4,313,ELA
4,2019,4,BRADFORD,4,309,ELA
5,2019,5,BREVARD,4,314,ELA
6,2019,6,BROWARD,4,315,ELA
7,2019,7,CALHOUN,4,315,ELA
8,2019,8,CHARLOTTE,4,313,ELA
9,2019,9,CITRUS,4,312,ELA
10,2019,10,CLAY,4,316,ELA
11,2019,11,COLLIER,4,313,ELA
12,2019,12,COLUMBIA,4,315,ELA
13,2019,13,MIAMI-DADE,4,316,ELA
14,2019,14,DESOTO,4,304,ELA
15,2019,15,DIXIE,4,313,ELA
16,2019,16,DUVAL,4,310,ELA
17,2019,17,ESCAMBIA,4,311,ELA
18,2019,18,FLAGLER,4,315,ELA
19,2019,19,FRANKLIN,4,305,ELA
20,2019,20,GADSDEN,4,306,ELA
21,2019,21,GILCHRIST,4,316,ELA
22,2019,22,GLADES,4,309,ELA
23,2019,23,GULF,4,307,ELA
24,2019,24,HAMILTON,4,304,ELA
25,2019,25,HARDEE,4,314,ELA
26,2019,26,HENDRY,4,308,ELA
27,2019,27,HERNANDO,4,314,ELA
28,2019,28,HIGHLANDS,4,309,ELA
29,2019,29,HILLSBOROUGH,4,312,ELA
30,2019,30,HOLMES,4,312,ELA
31,2019,31,INDIAN RIVER,4,315,ELA
32,2019,32,JACKSON,4,313,ELA
33,2019,33,JEFFERSON,4,300,ELA
34,2019,34,LAFAYETTE,4,315,ELA
35,2019,35,LAKE,4,314,ELA
36,2019,36,LEE,4,312,ELA
37,2019,37,LEON,4,313,ELA
38,2019,38,LEVY,4,309,ELA
39,2019,39,LIBERTY,4,313,ELA
40,2019,40,MADISON,4,308,ELA
41,2019,41,MANATEE,4,313,ELA
42,2019,42,MARION,4,309,ELA
43,2019,43,MARTIN,4,312,ELA
44,2019,44,MONROE,4,314,ELA
45,2019,45,NASSAU,4,318,ELA
46,2019,46,OKALOOSA,4,317,ELA
47,2019,47,OKEECHOBEE,4,309,ELA
48,2019,48,ORANGE,4,312,ELA
49,2019,49,OSCEOLA,4,309,ELA
50,2019,50,PALM BEACH,4,315,ELA
51,2019,51,PASCO,4,314,ELA
52,2019,52,PINELLAS,4,312,ELA
53,2019,53,POLK,4,309,ELA
54,2019,54,PUTNAM,4,307,ELA
55,2019,55,ST. JOHNS,4,323,ELA
56,2019,56,ST. LUCIE,4,310,ELA
57,2019,57,SANTA ROSA,4,317,ELA
