,year,District Number,District Name,Grade,Mean Scale Score ,subject
58,2019,58,SARASOTA,4,318,ELA
59,2019,59,SEMINOLE,4,317,ELA
60,2019,60,SUMTER,4,316,ELA
61,2019,61,SUWANNEE,4,309,ELA
62,2019,62,TAYLOR,4,313,ELA
63,2019,63,UNION,4,321,ELA
64,2019,64,VOLUSIA,4,312,ELA
65,2019,65,WAKULLA,4,316,ELA
66,2019,66,WALTON,4,316,ELA
67,2019,67,WASHINGTON,4,317,ELA
68,2019,68,DEAF/BLIND,4,280,ELA
69,2019,71,FL VIRTUAL,4,316,ELA
70,2019,72,FAU LAB SCH,4,323,ELA
71,2019,73,FSU LAB SCH,4,328,ELA
72,2019,74,FAMU LAB SCH,4,309,ELA
73,2019,75,UF LAB SCH,4,317,ELA
0,2019,0,STATE TOTALS,5,322,ELA
1,2019,1,ALACHUA,5,322,ELA
2,2019,2,BAKER,5,317,ELA
3,2019,3,BAY,5,322,ELA
4,2019,4,BRADFORD,5,316,ELA
5,2019,5,BREVARD,5,323,ELA
6,2019,6,BROWARD,5,323,ELA
7,2019,7,CALHOUN,5,324,ELA
8,2019,8,CHARLOTTE,5,322,ELA
9,2019,9,CITRUS,5,322,ELA
10,2019,10,CLAY,5,325,ELA
11,2019,11,COLLIER,5,324,ELA
12,2019,12,COLUMBIA,5,324,ELA
13,2019,13,MIAMI-DADE,5,324,ELA
14,2019,14,DESOTO,5,314,ELA
15,2019,15,DIXIE,5,318,ELA
16,2019,16,DUVAL,5,319,ELA
17,2019,17,ESCAMBIA,5,319,ELA
18,2019,18,FLAGLER,5,323,ELA
19,2019,19,FRANKLIN,5,315,ELA
20,2019,20,GADSDEN,5,314,ELA
21,2019,21,GILCHRIST,5,329,ELA
22,2019,22,GLADES,5,320,ELA
23,2019,23,GULF,5,316,ELA
24,2019,24,HAMILTON,5,313,ELA
25,2019,25,HARDEE,5,320,ELA
26,2019,26,HENDRY,5,318,ELA
27,2019,27,HERNANDO,5,320,ELA
28,2019,28,HIGHLANDS,5,316,ELA
29,2019,29,HILLSBOROUGH,5,321,ELA
30,2019,30,HOLMES,5,319,ELA
31,2019,31,INDIAN RIVER,5,322,ELA
32,2019,32,JACKSON,5,323,ELA
33,2019,33,JEFFERSON,5,304,ELA
34,2019,34,LAFAYETTE,5,324,ELA
35,2019,35,LAKE,5,323,ELA
36,2019,36,LEE,5,321,ELA
37,2019,37,LEON,5,322,ELA
38,2019,38,LEVY,5,317,ELA
39,2019,39,LIBERTY,5,318,ELA
40,2019,40,MADISON,5,317,ELA
41,2019,41,MANATEE,5,320,ELA
42,2019,42,MARION,5,316,ELA
43,2019,43,MARTIN,5,323,ELA
44,2019,44,MONROE,5,326,ELA
45,2019,45,NASSAU,5,331,ELA
46,2019,46,OKALOOSA,5,328,ELA
47,2019,47,OKEECHOBEE,5,319,ELA
48,2019,48,ORANGE,5,320,ELA
49,2019,49,OSCEOLA,5,317,ELA
50,2019,50,PALM BEACH,5,324,ELA
51,2019,51,PASCO,5,322,ELA
52,2019,52,PINELLAS,5,321,ELA
53,2019,53,POLK,5,317,ELA
54,2019,54,PUTNAM,5,314,ELA
55,2019,55,ST. JOHNS,5,334,ELA
56,2019,56,ST. LUCIE,5,318,ELA
57,2019,57,SANTA ROSA,5,328,ELA
58,2019,58,SARASOTA,5,328,ELA
59,2019,59,SEMINOLE,5,326,ELA
60,2019,60,SUMTER,5,328,ELA
61,2019,61,SUWANNEE,5,318,ELA
62,2019,62,TAYLOR,5,318,ELA
63,2019,63,UNION,5,324,ELA
64,2019,64,VOLUSIA,5,321,ELA
65,2019,65,WAKULLA,5,325,ELA
66,2019,66,WALTON,5,326,ELA
67,2019,67,WASHINGTON,5,321,ELA
68,2019,68,DEAF/BLIND,5,280,ELA
69,2019,71,FL VIRTUAL,5,327,ELA
70,2019,72,FAU LAB SCH,5,329,ELA
71,2019,73,FSU LAB SCH,5,337,ELA
72,2019,74,FAMU LAB SCH,5,314,ELA
73,2019,75,UF LAB SCH,5,328,ELA
0,2019,0,STATE TOTALS,6,326,ELA
1,2019,1,ALACHUA,6,326,ELA
2,2019,2,BAKER,6,324,ELA
3,2019,3,BAY,6,328,ELA
4,2019,4,BRADFORD,6,321,ELA
5,2019,5,BREVARD,6,330,ELA
6,2019,6,BROWARD,6,327,ELA
7,2019,7,CALHOUN,6,329,ELA
8,2019,8,CHARLOTTE,6,325,ELA
9,2019,9,CITRUS,6,325,ELA
10,2019,10,CLAY,6,332,ELA
11,2019,11,COLLIER,6,327,ELA
12,2019,12,COLUMBIA,6,329,ELA
13,2019,13,MIAMI-DADE,6,327,ELA
14,2019,14,DESOTO,6,315,ELA
15,2019,15,DIXIE,6,325,ELA
16,2019,16,DUVAL,6,322,ELA
17,2019,17,ESCAMBIA,6,320,ELA
18,2019,18,FLAGLER,6,330,ELA
19,2019,19,FRANKLIN,6,316,ELA
20,2019,20,GADSDEN,6,317,ELA
21,2019,21,GILCHRIST,6,333,ELA
22,2019,22,GLADES,6,321,ELA
23,2019,23,GULF,6,325,ELA
24,2019,24,HAMILTON,6,313,ELA
25,2019,25,HARDEE,6,323,ELA
26,2019,26,HENDRY,6,319,ELA
27,2019,27,HERNANDO,6,325,ELA
28,2019,28,HIGHLANDS,6,321,ELA
29,2019,29,HILLSBOROUGH,6,326,ELA
30,2019,30,HOLMES,6,323,ELA
31,2019,31,INDIAN RIVER,6,325,ELA
32,2019,32,JACKSON,6,326,ELA
33,2019,33,JEFFERSON,6,314,ELA
34,2019,34,LAFAYETTE,6,323,ELA
35,2019,35,LAKE,6,325,ELA
36,2019,36,LEE,6,324,ELA
37,2019,37,LEON,6,326,ELA
38,2019,38,LEVY,6,321,ELA
39,2019,39,LIBERTY,6,322,ELA
40,2019,40,MADISON,6,319,ELA
41,2019,41,MANATEE,6,325,ELA
42,2019,42,MARION,6,321,ELA
43,2019,43,MARTIN,6,328,ELA
44,2019,44,MONROE,6,328,ELA
45,2019,45,NASSAU,6,331,ELA
46,2019,46,OKALOOSA,6,331,ELA
47,2019,47,OKEECHOBEE,6,323,ELA
48,2019,48,ORANGE,6,324,ELA
49,2019,49,OSCEOLA,6,322,ELA
50,2019,50,PALM BEACH,6,328,ELA
51,2019,51,PASCO,6,327,ELA
52,2019,52,PINELLAS,6,324,ELA
53,2019,53,POLK,6,323,ELA
54,2019,54,PUTNAM,6,320,ELA
55,2019,55,ST. JOHNS,6,337,ELA
56,2019,56,ST. LUCIE,6,325,ELA
57,2019,57,SANTA ROSA,6,331,ELA
58,2019,58,SARASOTA,6,332,ELA
59,2019,59,SEMINOLE,6,329,ELA
60,2019,60,SUMTER,6,330,ELA
61,2019,61,SUWANNEE,6,321,ELA
62,2019,62,TAYLOR,6,323,ELA
63,2019,63,UNION,6,332,ELA
64,2019,64,VOLUSIA,6,324,ELA
65,2019,65,WAKULLA,6,327,ELA
66,2019,66,WALTON,6,327,ELA
67,2019,67,WASHINGTON,6,326,ELA
68,2019,68,DEAF/BLIND,6,293,ELA
69,2019,71,FL VIRTUAL,6,335,ELA
70,2019,72,FAU LAB SCH,6,339,ELA
71,2019,73,FSU LAB SCH,6,336,ELA
72,2019,74,FAMU LAB SCH,6,326,ELA
73,2019,75,UF LAB SCH,6,335,ELA
0,2019,00,STATE TOTALS,7,332,ELA
1,2019,01,ALACHUA,7,333,ELA
2,2019,d,BAKER,7,329,ELA
3,2019,03,BAY,7,333,ELA
4,2019,04,BRADFORD,7,324,ELA
5,2019,05,BREVARD,7,335,ELA
6,2019,06,BROWARD,7,333,ELA
7,2019,07,CALHOUN,7,332,ELA
8,2019,08,CHARLOTTE,7,330,ELA
9,2019,09,CITRUS,7,333,ELA
10,2019,10,CLAY,7,336,ELA
11,2019,11,COLLIER,7,334,ELA
12,2019,12,COLUMBIA,7,333,ELA
13,2019,13,MIAMI-DADE,7,333,ELA
14,2019,14,DESOTO,7,319,ELA
15,2019,15,DIXIE,7,324,ELA
16,2019,16,DUVAL,7,327,ELA
17,2019,17,ESCAMBIA,7,326,ELA
18,2019,18,FLAGLER,7,333,ELA
19,2019,19,FRANKLIN,7,322,ELA
20,2019,20,GADSDEN,7,326,ELA
21,2019,21,GILCHRIST,7,334,ELA
22,2019,22,GLADES,7,328,ELA
23,2019,23,GULF,7,328,ELA
24,2019,24,HAMILTON,7,319,ELA
25,2019,25,HARDEE,7,325,ELA
26,2019,26,HENDRY,7,322,ELA
27,2019,27,HERNANDO,7,332,ELA
28,2019,28,HIGHLANDS,7,327,ELA
29,2019,29,HILLSBOROUGH,7,333,ELA
30,2019,30,HOLMES,7,330,ELA
31,2019,31,INDIAN RIVER,7,332,ELA
32,2019,32,JACKSON,7,335,ELA
33,2019,33,JEFFERSON,7,318,ELA
34,2019,34,LAFAYETTE,7,323,ELA
35,2019,35,LAKE,7,330,ELA
36,2019,36,LEE,7,330,ELA
37,2019,37,LEON,7,335,ELA
38,2019,38,LEVY,7,325,ELA
39,2019,39,LIBERTY,7,334,ELA
40,2019,40,MADISON,7,323,ELA
41,2019,41,MANATEE,7,330,ELA
42,2019,42,MARION,7,328,ELA
43,2019,43,MARTIN,7,333,ELA
44,2019,44,MONROE,7,335,ELA
45,2019,45,NASSAU,7,336,ELA
46,2019,46,OKALOOSA,7,336,ELA
47,2019,47,OKEECHOBEE,7,324,ELA
48,2019,48,ORANGE,7,329,ELA
49,2019,49,OSCEOLA,7,328,ELA
50,2019,50,PALM BEACH,7,333,ELA
51,2019,51,PASCO,7,331,ELA
52,2019,52,PINELLAS,7,331,ELA
53,2019,53,POLK,7,326,ELA
54,2019,54,PUTNAM,7,325,ELA
55,2019,55,ST. JOHNS,7,343,ELA
56,2019,56,ST. LUCIE,7,330,ELA
57,2019,57,SANTA ROSA,7,335,ELA
58,2019,58,SARASOTA,7,339,ELA
59,2019,59,SEMINOLE,7,335,ELA
60,2019,60,SUMTER,7,337,ELA
61,2019,61,SUWANNEE,7,327,ELA
62,2019,62,TAYLOR,7,331,ELA
63,2019,63,UNION,7,333,ELA
64,2019,64,VOLUSIA,7,329,ELA
65,2019,65,WAKULLA,7,336,ELA
66,2019,66,WALTON,7,337,ELA
67,2019,67,WASHINGTON,7,331,ELA
68,2019,68,DEAF/BLIND,7,313,ELA
69,2019,71,FL VIRTUAL,7,342,ELA
70,2019,72,FAU LAB SCH,7,346,ELA
71,2019,73,FSU LAB SCH,7,343,ELA
72,2019,74,FAMU LAB SCH,7,332,ELA
73,2019,75,UF LAB SCH,7,345,ELA
0,2021,0,STATE TOTALS,3,300,ELA
1,2021,1,ALACHUA,3,300,ELA
2,2021,2,BAKER,3,306,ELA
3,2021,3,BAY,3,299,ELA
4,2021,4,BRADFORD,3,298,ELA
5,2021,5,BREVARD,3,302,ELA
6,2021,6,BROWARD,3,300,ELA
7,2021,7,CALHOUN,3,302,ELA
8,2021,8,CHARLOTTE,3,304,ELA
9,2021,9,CITRUS,3,300,ELA
10,2021,10,CLAY,3,304,ELA
11,2021,11,COLLIER,3,303,ELA
12,2021,12,COLUMBIA,3,302,ELA
13,2021,13,MIAMI-DADE,3,301,ELA
14,2021,14,DESOTO,3,288,ELA
15,2021,15,DIXIE,3,299,ELA
16,2021,16,DUVAL,3,296,ELA
17,2021,17,ESCAMBIA,3,299,ELA
18,2021,18,FLAGLER,3,302,ELA
19,2021,19,FRANKLIN,3,289,ELA
20,2021,20,GADSDEN,3,290,ELA
21,2021,21,GILCHRIST,3,301,ELA
22,2021,22,GLADES,3,292,ELA
23,2021,23,GULF,3,298,ELA
24,2021,24,HAMILTON,3,294,ELA
25,2021,25,HARDEE,3,300,ELA
26,2021,26,HENDRY,3,292,ELA
27,2021,27,HERNANDO,3,301,ELA
28,2021,28,HIGHLANDS,3,296,ELA
29,2021,29,HILLSBOROUGH,3,298,ELA
30,2021,30,HOLMES,3,297,ELA
31,2021,31,INDIAN RIVER,3,302,ELA
32,2021,32,JACKSON,3,302,ELA
33,2021,33,JEFFERSON,3,289,ELA
34,2021,34,LAFAYETTE,3,304,ELA
35,2021,35,LAKE,3,299,ELA
36,2021,36,LEE,3,298,ELA
37,2021,37,LEON,3,301,ELA
38,2021,38,LEVY,3,299,ELA
39,2021,39,LIBERTY,3,304,ELA
40,2021,40,MADISON,3,295,ELA
41,2021,41,MANATEE,3,297,ELA
42,2021,42,MARION,3,294,ELA
43,2021,43,MARTIN,3,298,ELA
44,2021,44,MONROE,3,302,ELA
45,2021,45,NASSAU,3,307,ELA
46,2021,46,OKALOOSA,3,304,ELA
47,2021,47,OKEECHOBEE,3,298,ELA
48,2021,48,ORANGE,3,299,ELA
49,2021,49,OSCEOLA,3,296,ELA
50,2021,50,PALM BEACH,3,299,ELA
51,2021,51,PASCO,3,300,ELA
52,2021,52,PINELLAS,3,300,ELA
53,2021,53,POLK,3,296,ELA
54,2021,54,PUTNAM,3,292,ELA
55,2021,55,ST. JOHNS,3,312,ELA
56,2021,56,ST. LUCIE,3,296,ELA
57,2021,57,SANTA ROSA,3,305,ELA
58,2021,58,SARASOTA,3,306,ELA
59,2021,59,SEMINOLE,3,305,ELA
60,2021,60,SUMTER,3,306,ELA
61,2021,61,SUWANNEE,3,300,ELA
62,2021,62,TAYLOR,3,294,ELA
63,2021,63,UNION,3,305,ELA
64,2021,64,VOLUSIA,3,299,ELA
65,2021,65,WAKULLA,3,303,ELA
66,2021,66,WALTON,3,303,ELA
67,2021,67,WASHINGTON,3,302,ELA
69,2021,71,FL VIRTUAL,3,308,ELA
70,2021,72,FAU LAB SCH,3,310,ELA
71,2021,73,FSU LAB SCH,3,314,ELA
72,2021,74,FAMU LAB SCH,3,291,ELA
73,2021,75,UF LAB SCH,3,307,ELA
0,2021,0,STATE TOTALS,4,310,ELA
1,2021,1,ALACHUA,4,309,ELA
2,2021,2,BAKER,4,310,ELA
3,2021,3,BAY,4,310,ELA
4,2021,4,BRADFORD,4,309,ELA
5,2021,5,BREVARD,4,313,ELA
6,2021,6,BROWARD,4,309,ELA
7,2021,7,CALHOUN,4,311,ELA
8,2021,8,CHARLOTTE,4,314,ELA
9,2021,9,CITRUS,4,310,ELA
10,2021,10,CLAY,4,314,ELA
11,2021,11,COLLIER,4,314,ELA
12,2021,12,COLUMBIA,4,313,ELA
13,2021,13,MIAMI-DADE,4,311,ELA
14,2021,14,DESOTO,4,299,ELA
15,2021,15,DIXIE,4,309,ELA
16,2021,16,DUVAL,4,305,ELA
17,2021,17,ESCAMBIA,4,308,ELA
18,2021,18,FLAGLER,4,312,ELA
19,2021,19,FRANKLIN,4,299,ELA
20,2021,20,GADSDEN,4,296,ELA
21,2021,21,GILCHRIST,4,313,ELA
22,2021,22,GLADES,4,303,ELA
23,2021,23,GULF,4,305,ELA
24,2021,24,HAMILTON,4,295,ELA
25,2021,25,HARDEE,4,313,ELA
26,2021,26,HENDRY,4,303,ELA
27,2021,27,HERNANDO,4,309,ELA
28,2021,28,HIGHLANDS,4,307,ELA
29,2021,29,HILLSBOROUGH,4,308,ELA
30,2021,30,HOLMES,4,308,ELA
31,2021,31,INDIAN RIVER,4,311,ELA
32,2021,32,JACKSON,4,314,ELA
33,2021,33,JEFFERSON,4,298,ELA
34,2021,34,LAFAYETTE,4,310,ELA
35,2021,35,LAKE,4,309,ELA
36,2021,36,LEE,4,309,ELA
37,2021,37,LEON,4,311,ELA
38,2021,38,LEVY,4,306,ELA
39,2021,39,LIBERTY,4,307,ELA
40,2021,40,MADISON,4,306,ELA
41,2021,41,MANATEE,4,312,ELA
42,2021,42,MARION,4,304,ELA
43,2021,43,MARTIN,4,308,ELA
44,2021,44,MONROE,4,312,ELA
45,2021,45,NASSAU,4,320,ELA
46,2021,46,OKALOOSA,4,314,ELA
47,2021,47,OKEECHOBEE,4,308,ELA
48,2021,48,ORANGE,4,308,ELA
49,2021,49,OSCEOLA,4,305,ELA
50,2021,50,PALM BEACH,4,309,ELA
51,2021,51,PASCO,4,309,ELA
52,2021,52,PINELLAS,4,312,ELA
53,2021,53,POLK,4,304,ELA
54,2021,54,PUTNAM,4,302,ELA
55,2021,55,ST. JOHNS,4,322,ELA
56,2021,56,ST. LUCIE,4,305,ELA
57,2021,57,SANTA ROSA,4,315,ELA
58,2021,58,SARASOTA,4,316,ELA
59,2021,59,SEMINOLE,4,316,ELA
60,2021,60,SUMTER,4,318,ELA
61,2021,61,SUWANNEE,4,304,ELA
62,2021,62,TAYLOR,4,300,ELA
63,2021,63,UNION,4,316,ELA
64,2021,64,VOLUSIA,4,310,ELA
65,2021,65,WAKULLA,4,316,ELA
66,2021,66,WALTON,4,314,ELA
67,2021,67,WASHINGTON,4,313,ELA
68,2021,68,DEAF/BLIND,4,282,ELA
69,2021,71,FL VIRTUAL,4,320,ELA
70,2021,72,FAU LAB SCH,4,324,ELA
71,2021,73,FSU LAB SCH,4,324,ELA
72,2021,74,FAMU LAB SCH,4,302,ELA
73,2021,75,UF LAB SCH,4,315,ELA
0,2021,0,STATE TOTALS,5,321,ELA
1,2021,1,ALACHUA,5,319,ELA
2,2021,2,BAKER,5,324,ELA
3,2021,3,BAY,5,320,ELA
4,2021,4,BRADFORD,5,319,ELA
5,2021,5,BREVARD,5,323,ELA
6,2021,6,BROWARD,5,321,ELA
7,2021,7,CALHOUN,5,318,ELA
8,2021,8,CHARLOTTE,5,326,ELA
9,2021,9,CITRUS,5,320,ELA
10,2021,10,CLAY,5,324,ELA
11,2021,11,COLLIER,5,326,ELA
12,2021,12,COLUMBIA,5,323,ELA
13,2021,13,MIAMI-DADE,5,321,ELA
14,2021,14,DESOTO,5,310,ELA
15,2021,15,DIXIE,5,320,ELA
16,2021,16,DUVAL,5,318,ELA
17,2021,17,ESCAMBIA,5,317,ELA
18,2021,18,FLAGLER,5,324,ELA
19,2021,19,FRANKLIN,5,314,ELA
20,2021,20,GADSDEN,5,305,ELA
21,2021,21,GILCHRIST,5,327,ELA
22,2021,22,GLADES,5,316,ELA
23,2021,23,GULF,5,313,ELA
24,2021,24,HAMILTON,5,310,ELA
25,2021,25,HARDEE,5,320,ELA
26,2021,26,HENDRY,5,313,ELA
27,2021,27,HERNANDO,5,319,ELA
28,2021,28,HIGHLANDS,5,318,ELA
29,2021,29,HILLSBOROUGH,5,320,ELA
30,2021,30,HOLMES,5,317,ELA
31,2021,31,INDIAN RIVER,5,322,ELA
32,2021,32,JACKSON,5,321,ELA
33,2021,33,JEFFERSON,5,304,ELA
34,2021,34,LAFAYETTE,5,320,ELA
35,2021,35,LAKE,5,322,ELA
36,2021,36,LEE,5,320,ELA
37,2021,37,LEON,5,321,ELA
38,2021,38,LEVY,5,317,ELA
39,2021,39,LIBERTY,5,320,ELA
40,2021,40,MADISON,5,315,ELA
41,2021,41,MANATEE,5,321,ELA
42,2021,42,MARION,5,317,ELA
43,2021,43,MARTIN,5,322,ELA
44,2021,44,MONROE,5,322,ELA
45,2021,45,NASSAU,5,334,ELA
46,2021,46,OKALOOSA,5,326,ELA
47,2021,47,OKEECHOBEE,5,317,ELA
48,2021,48,ORANGE,5,320,ELA
49,2021,49,OSCEOLA,5,315,ELA
50,2021,50,PALM BEACH,5,324,ELA
51,2021,51,PASCO,5,319,ELA
52,2021,52,PINELLAS,5,322,ELA
53,2021,53,POLK,5,316,ELA
54,2021,54,PUTNAM,5,313,ELA
55,2021,55,ST. JOHNS,5,334,ELA
56,2021,56,ST. LUCIE,5,318,ELA
57,2021,57,SANTA ROSA,5,326,ELA
58,2021,58,SARASOTA,5,328,ELA
59,2021,59,SEMINOLE,5,327,ELA
60,2021,60,SUMTER,5,327,ELA
61,2021,61,SUWANNEE,5,317,ELA
62,2021,62,TAYLOR,5,313,ELA
63,2021,63,UNION,5,320,ELA
64,2021,64,VOLUSIA,5,320,ELA
65,2021,65,WAKULLA,5,324,ELA
66,2021,66,WALTON,5,326,ELA
67,2021,67,WASHINGTON,5,319,ELA
68,2021,68,DEAF/BLIND,5,291,ELA
69,2021,71,FL VIRTUAL,5,331,ELA
70,2021,72,FAU LAB SCH,5,333,ELA
71,2021,73,FSU LAB SCH,5,336,ELA
72,2021,74,FAMU LAB SCH,5,314,ELA
73,2021,75,UF LAB SCH,5,327,ELA
0,2021,0,STATE TOTALS,6,325,ELA
1,2021,1,ALACHUA,6,324,ELA
2,2021,2,BAKER,6,322,ELA
3,2021,3,BAY,6,325,ELA
4,2021,4,BRADFORD,6,317,ELA
5,2021,5,BREVARD,6,330,ELA
6,2021,6,BROWARD,6,325,ELA
7,2021,7,CALHOUN,6,325,ELA
8,2021,8,CHARLOTTE,6,324,ELA
9,2021,9,CITRUS,6,324,ELA
10,2021,10,CLAY,6,332,ELA
11,2021,11,COLLIER,6,326,ELA
12,2021,12,COLUMBIA,6,326,ELA
13,2021,13,MIAMI-DADE,6,326,ELA
14,2021,14,DESOTO,6,315,ELA
15,2021,15,DIXIE,6,327,ELA
16,2021,16,DUVAL,6,320,ELA
17,2021,17,ESCAMBIA,6,318,ELA
18,2021,18,FLAGLER,6,328,ELA
19,2021,19,FRANKLIN,6,312,ELA
20,2021,20,GADSDEN,6,313,ELA
21,2021,21,GILCHRIST,6,332,ELA
22,2021,22,GLADES,6,318,ELA
23,2021,23,GULF,6,324,ELA
24,2021,24,HAMILTON,6,312,ELA
25,2021,25,HARDEE,6,322,ELA
26,2021,26,HENDRY,6,318,ELA
27,2021,27,HERNANDO,6,323,ELA
28,2021,28,HIGHLANDS,6,320,ELA
29,2021,29,HILLSBOROUGH,6,324,ELA
30,2021,30,HOLMES,6,320,ELA
31,2021,31,INDIAN RIVER,6,325,ELA
32,2021,32,JACKSON,6,326,ELA
33,2021,33,JEFFERSON,6,308,ELA
34,2021,34,LAFAYETTE,6,327,ELA
35,2021,35,LAKE,6,324,ELA
36,2021,36,LEE,6,324,ELA
37,2021,37,LEON,6,324,ELA
38,2021,38,LEVY,6,320,ELA
39,2021,39,LIBERTY,6,326,ELA
40,2021,40,MADISON,6,315,ELA
41,2021,41,MANATEE,6,325,ELA
42,2021,42,MARION,6,318,ELA
43,2021,43,MARTIN,6,326,ELA
44,2021,44,MONROE,6,325,ELA
45,2021,45,NASSAU,6,331,ELA
46,2021,46,OKALOOSA,6,329,ELA
47,2021,47,OKEECHOBEE,6,314,ELA
48,2021,48,ORANGE,6,324,ELA
49,2021,49,OSCEOLA,6,321,ELA
50,2021,50,PALM BEACH,6,326,ELA
51,2021,51,PASCO,6,325,ELA
52,2021,52,PINELLAS,6,323,ELA
53,2021,53,POLK,6,319,ELA
54,2021,54,PUTNAM,6,315,ELA
55,2021,55,ST. JOHNS,6,337,ELA
56,2021,56,ST. LUCIE,6,323,ELA
57,2021,57,SANTA ROSA,6,329,ELA
58,2021,58,SARASOTA,6,331,ELA
59,2021,59,SEMINOLE,6,329,ELA
60,2021,60,SUMTER,6,327,ELA
61,2021,61,SUWANNEE,6,320,ELA
62,2021,62,TAYLOR,6,326,ELA
63,2021,63,UNION,6,329,ELA
64,2021,64,VOLUSIA,6,321,ELA
65,2021,65,WAKULLA,6,328,ELA
66,2021,66,WALTON,6,328,ELA
67,2021,67,WASHINGTON,6,323,ELA
68,2021,68,DEAF/BLIND,6,292,ELA
69,2021,71,FL VIRTUAL,6,339,ELA
70,2021,72,FAU LAB SCH,6,340,ELA
71,2021,73,FSU LAB SCH,6,337,ELA
72,2021,74,FAMU LAB SCH,6,317,ELA
73,2021,75,UF LAB SCH,6,333,ELA
0,2021,0,STATE TOTALS,7,329,ELA
1,2021,1,ALACHUA,7,331,ELA
2,2021,2,BAKER,7,324,ELA
3,2021,3,BAY,7,330,ELA
4,2021,4,BRADFORD,7,317,ELA
5,2021,5,BREVARD,7,331,ELA
6,2021,6,BROWARD,7,330,ELA
7,2021,7,CALHOUN,7,333,ELA
8,2021,8,CHARLOTTE,7,329,ELA
9,2021,9,CITRUS,7,330,ELA
10,2021,10,CLAY,7,333,ELA
11,2021,11,COLLIER,7,332,ELA
12,2021,12,COLUMBIA,7,331,ELA
13,2021,13,MIAMI-DADE,7,331,ELA
14,2021,14,DESOTO,7,319,ELA
15,2021,15,DIXIE,7,327,ELA
16,2021,16,DUVAL,7,324,ELA
17,2021,17,ESCAMBIA,7,324,ELA
18,2021,18,FLAGLER,7,331,ELA
19,2021,19,FRANKLIN,7,318,ELA
20,2021,20,GADSDEN,7,320,ELA
21,2021,21,GILCHRIST,7,337,ELA
22,2021,22,GLADES,7,327,ELA
23,2021,23,GULF,7,323,ELA
24,2021,24,HAMILTON,7,320,ELA
25,2021,25,HARDEE,7,321,ELA
26,2021,26,HENDRY,7,325,ELA
27,2021,27,HERNANDO,7,329,ELA
28,2021,28,HIGHLANDS,7,323,ELA
29,2021,29,HILLSBOROUGH,7,329,ELA
30,2021,30,HOLMES,7,326,ELA
31,2021,31,INDIAN RIVER,7,329,ELA
32,2021,32,JACKSON,7,331,ELA
33,2021,33,JEFFERSON,7,312,ELA
34,2021,34,LAFAYETTE,7,337,ELA
35,2021,35,LAKE,7,329,ELA
36,2021,36,LEE,7,328,ELA
37,2021,37,LEON,7,330,ELA
38,2021,38,LEVY,7,324,ELA
39,2021,39,LIBERTY,7,332,ELA
40,2021,40,MADISON,7,320,ELA
41,2021,41,MANATEE,7,329,ELA
42,2021,42,MARION,7,323,ELA
43,2021,43,MARTIN,7,331,ELA
44,2021,44,MONROE,7,331,ELA
45,2021,45,NASSAU,7,336,ELA
46,2021,46,OKALOOSA,7,334,ELA
47,2021,47,OKEECHOBEE,7,323,ELA
48,2021,48,ORANGE,7,328,ELA
49,2021,49,OSCEOLA,7,326,ELA
50,2021,50,PALM BEACH,7,330,ELA
51,2021,51,PASCO,7,329,ELA
52,2021,52,PINELLAS,7,328,ELA
53,2021,53,POLK,7,325,ELA
54,2021,54,PUTNAM,7,322,ELA
55,2021,55,ST. JOHNS,7,340,ELA
56,2021,56,ST. LUCIE,7,328,ELA
57,2021,57,SANTA ROSA,7,335,ELA
58,2021,58,SARASOTA,7,336,ELA
59,2021,59,SEMINOLE,7,333,ELA
60,2021,60,SUMTER,7,333,ELA
61,2021,61,SUWANNEE,7,324,ELA
62,2021,62,TAYLOR,7,325,ELA
63,2021,63,UNION,7,333,ELA
64,2021,64,VOLUSIA,7,327,ELA
65,2021,65,WAKULLA,7,332,ELA
66,2021,66,WALTON,7,332,ELA
67,2021,67,WASHINGTON,7,327,ELA
68,2021,68,DEAF/BLIND,7,297,ELA
69,2021,71,FL VIRTUAL,7,343,ELA
70,2021,72,FAU LAB SCH,7,343,ELA
71,2021,73,FSU LAB SCH,7,340,ELA
72,2021,74,FAMU LAB SCH,7,322,ELA
73,2021,75,UF LAB SCH,7,336,ELA
